Result of k-means clustering...
Object [1360] = 19;
Object [1361] = 11;
Object [1362] = 7;
Object [1363] = 15;
Object [1364] = 23;
Object [1365] = 5;
Object [1366] = 19;
Object [1367] = 7;
Object [1368] = 11;
Object [1369] = 1;
Object [1370] = 3;
Object [1371] = 19;
Object [1372] = 18;
Object [1373] = 15;
Object [1374] = 12;
Object [1375] = 15;
Object [1376] = 0;
Object [1377] = 21;
Object [1378] = 18;
Object [1379] = 14;
Object [1380] = 12;
Object [1381] = 18;
Object [1382] = 18;
Object [1383] = 2;
Object [1384] = 5;
Object [1385] = 1;
Object [1386] = 8;
Object [1387] = 25;
Object [1388] = 23;
Object [1389] = 20;
Object [1390] = 15;
Object [1391] = 0;
Object [1392] = 19;
Object [1393] = 15;
Object [1394] = 15;
Object [1395] = 7;
Object [1396] = 25;
Object [1397] = 2;
Object [1398] = 4;
Object [1399] = 14;
Object [1400] = 14;
Object [1401] = 16;
Object [1402] = 20;
Object [1403] = 18;
Object [1404] = 8;
Object [1405] = 23;
Object [1406] = 18;
Object [1407] = 8;
Object [1408] = 23;
Object [1409] = 1;
Object [1410] = 12;
Object [1411] = 22;
Object [1412] = 1;
Object [1413] = 20;
Object [1414] = 6;
Object [1415] = 24;
Object [1416] = 12;
Object [1417] = 17;
Object [1418] = 23;
Object [1419] = 10;
Object [1420] = 14;
Object [1421] = 21;
Object [1422] = 14;
Object [1423] = 13;
Object [1424] = 11;
Object [1425] = 12;
Object [1426] = 24;
Object [1427] = 12;
Object [1428] = 12;
Object [1429] = 1;
Object [1430] = 20;
Object [1431] = 8;
Object [1432] = 14;
Object [1433] = 1;
Object [1434] = 11;
Object [1435] = 25;
Object [1436] = 15;
Object [1437] = 5;
Object [1438] = 4;
Object [1439] = 9;
Object [1440] = 23;
Object [1441] = 5;
Object [1442] = 25;
Object [1443] = 12;
Object [1444] = 17;
Object [1445] = 3;
Object [1446] = 16;
Object [1447] = 10;
Object [1448] = 9;
Object [1449] = 23;
Object [1450] = 23;
Object [1451] = 20;
Object [1452] = 12;
Object [1453] = 14;
Object [1454] = 8;
Object [1455] = 4;
Object [1456] = 16;
Object [1457] = 9;
Object [1458] = 16;
Object [1459] = 1;
Object [1460] = 17;
Object [1461] = 1;
Object [1462] = 15;
Object [1463] = 11;
Object [1464] = 12;
Object [1465] = 12;
Object [1466] = 8;
Object [1467] = 8;
Object [1468] = 23;
Object [1469] = 13;
Object [1470] = 20;
Object [1471] = 14;
Object [1472] = 20;
Object [1473] = 11;
Object [1474] = 1;
Object [1475] = 25;
Object [1476] = 5;
Object [1477] = 17;
Object [1478] = 2;
Object [1479] = 3;
Object [1480] = 9;
Object [1481] = 15;
Object [1482] = 4;
Object [1483] = 12;
Object [1484] = 18;
Object [1485] = 23;
Object [1486] = 14;
Object [1487] = 0;
Object [1488] = 19;
Object [1489] = 23;
Object [1490] = 23;
Object [1491] = 24;
Object [1492] = 25;
Object [1493] = 9;
Object [1494] = 25;
Object [1495] = 18;
Object [1496] = 12;
Object [1497] = 23;
Object [1498] = 9;
Object [1499] = 9;
Object [1500] = 20;
Object [1501] = 9;
Object [1502] = 5;
Object [1503] = 19;
Object [1504] = 15;
Object [1505] = 5;
Object [1506] = 17;
Object [1507] = 18;
Object [1508] = 5;
Object [1509] = 15;
Object [1510] = 23;
Object [1511] = 14;
Object [1512] = 23;
Object [1513] = 3;
Object [1514] = 9;
Object [1515] = 5;
Object [1516] = 7;
Object [1517] = 23;
Object [1518] = 12;
Object [1519] = 7;
Object [1520] = 1;
Object [1521] = 18;
Object [1522] = 15;
Object [1523] = 14;
Object [1524] = 16;
Object [1525] = 20;
Object [1526] = 17;
Object [1527] = 5;
Object [1528] = 9;
Object [1529] = 1;
Object [1530] = 21;
Object [1531] = 12;
Object [1532] = 15;
Object [1533] = 7;
Object [1534] = 23;
Object [1535] = 13;
Object [1536] = 14;
Object [1537] = 15;
Object [1538] = 10;
Object [1539] = 2;
Object [1540] = 5;
Object [1541] = 19;
Object [1542] = 18;
Object [1543] = 10;
Object [1544] = 2;
Object [1545] = 20;
Object [1546] = 2;
Object [1547] = 3;
Object [1548] = 1;
Object [1549] = 7;
Object [1550] = 5;
Object [1551] = 9;
Object [1552] = 24;
Object [1553] = 10;
Object [1554] = 14;
Object [1555] = 20;
Object [1556] = 23;
Object [1557] = 14;
Object [1558] = 24;
Object [1559] = 23;
Object [1560] = 25;
Object [1561] = 15;
Object [1562] = 0;
Object [1563] = 14;
Object [1564] = 1;
Object [1565] = 21;
Object [1566] = 3;
Object [1567] = 12;
Object [1568] = 16;
Object [1569] = 8;
Object [1570] = 20;
Object [1571] = 15;
Object [1572] = 0;
Object [1573] = 23;
Object [1574] = 9;
Object [1575] = 23;
Object [1576] = 2;
Object [1577] = 12;
Object [1578] = 14;
Object [1579] = 12;
Object [1580] = 5;
Object [1581] = 15;
Object [1582] = 7;
Object [1583] = 19;
Object [1584] = 4;
Object [1585] = 1;
Object [1586] = 6;
Object [1587] = 0;
Object [1588] = 23;
Object [1589] = 23;
Object [1590] = 5;
Object [1591] = 16;
Object [1592] = 20;
Object [1593] = 25;
Object [1594] = 18;
Object [1595] = 14;
Object [1596] = 2;
Object [1597] = 23;
Object [1598] = 4;
Object [1599] = 9;
Object [1600] = 12;
Object [1601] = 7;
Object [1602] = 16;
Object [1603] = 25;
Object [1604] = 23;
Object [1605] = 23;
Object [1606] = 12;
Object [1607] = 7;
Object [1608] = 23;
Object [1609] = 0;
Object [1610] = 14;
Object [1611] = 1;
Object [1612] = 2;
Object [1613] = 1;
Object [1614] = 9;
Object [1615] = 16;
Object [1616] = 7;
Object [1617] = 3;
Object [1618] = 3;
Object [1619] = 22;
Object [1620] = 0;
Object [1621] = 6;
Object [1622] = 25;
Object [1623] = 3;
Object [1624] = 22;
Object [1625] = 14;
Object [1626] = 4;
Object [1627] = 15;
Object [1628] = 23;
Object [1629] = 12;
Object [1630] = 2;
Object [1631] = 19;
Object [1632] = 14;
Object [1633] = 5;
Object [1634] = 24;
Object [1635] = 0;
Object [1636] = 4;
Object [1637] = 3;
Object [1638] = 0;
Object [1639] = 11;
Object [1640] = 24;
Object [1641] = 18;
Object [1642] = 18;
Object [1643] = 1;
Object [1644] = 23;
Object [1645] = 18;
Object [1646] = 23;
Object [1647] = 22;
Object [1648] = 23;
Object [1649] = 10;
Object [1650] = 12;
Object [1651] = 17;
Object [1652] = 23;
Object [1653] = 18;
Object [1654] = 16;
Object [1655] = 18;
Object [1656] = 3;
Object [1657] = 14;
Object [1658] = 18;
Object [1659] = 14;
Object [1660] = 23;
Object [1661] = 9;
Object [1662] = 14;
Object [1663] = 23;
Object [1664] = 7;
Object [1665] = 5;
Object [1666] = 17;
Object [1667] = 10;
Object [1668] = 2;
Object [1669] = 2;
Object [1670] = 22;
Object [1671] = 16;
Object [1672] = 7;
Object [1673] = 4;
Object [1674] = 1;
Object [1675] = 20;
Object [1676] = 23;
Object [1677] = 9;
Object [1678] = 19;
Object [1679] = 16;
Object [1680] = 11;
Object [1681] = 8;
Object [1682] = 8;
Object [1683] = 3;
Object [1684] = 20;
Object [1685] = 1;
Object [1686] = 15;
Object [1687] = 17;
Object [1688] = 22;
Object [1689] = 23;
Object [1690] = 2;
Object [1691] = 24;
Object [1692] = 25;
Object [1693] = 2;
Object [1694] = 6;
Object [1695] = 2;
Object [1696] = 7;
Object [1697] = 4;
Object [1698] = 15;
Object [1699] = 9;
Object [1700] = 25;
Object [1701] = 25;
Object [1702] = 18;
Object [1703] = 17;
Object [1704] = 18;
Object [1705] = 20;
Object [1706] = 1;
Object [1707] = 14;
Object [1708] = 24;
Object [1709] = 14;
Object [1710] = 12;
Object [1711] = 18;
Object [1712] = 18;
Object [1713] = 1;
Object [1714] = 9;
Object [1715] = 25;
Object [1716] = 16;
Object [1717] = 16;
Object [1718] = 5;
Object [1719] = 8;
Object [1720] = 20;
Object [1721] = 22;
Object [1722] = 0;
Object [1723] = 16;
Object [1724] = 15;
Object [1725] = 24;
Object [1726] = 4;
Object [1727] = 0;
Object [1728] = 20;
Object [1729] = 20;
Object [1730] = 5;
Object [1731] = 4;
Object [1732] = 12;
Object [1733] = 16;
Object [1734] = 12;
Object [1735] = 14;
Object [1736] = 7;
Object [1737] = 16;
Object [1738] = 5;
Object [1739] = 23;
Object [1740] = 5;
Object [1741] = 15;
Object [1742] = 1;
Object [1743] = 16;
Object [1744] = 2;
Object [1745] = 24;
Object [1746] = 4;
Object [1747] = 23;
Object [1748] = 1;
Object [1749] = 23;
Object [1750] = 8;
Object [1751] = 0;
Object [1752] = 13;
Object [1753] = 20;
Object [1754] = 20;
Object [1755] = 5;
Object [1756] = 15;
Object [1757] = 18;
Object [1758] = 3;
Object [1759] = 0;
Object [1760] = 17;
Object [1761] = 22;
Object [1762] = 5;
Object [1763] = 17;
Object [1764] = 24;
Object [1765] = 15;
Object [1766] = 14;
Object [1767] = 1;
Object [1768] = 4;
Object [1769] = 8;
Object [1770] = 3;
Object [1771] = 3;
Object [1772] = 12;
Object [1773] = 1;
Object [1774] = 9;
Object [1775] = 1;
Object [1776] = 1;
Object [1777] = 11;
Object [1778] = 8;
Object [1779] = 25;
Object [1780] = 0;
Object [1781] = 12;
Object [1782] = 23;
Object [1783] = 14;
Object [1784] = 5;
Object [1785] = 4;
Object [1786] = 23;
Object [1787] = 24;
Object [1788] = 22;
Object [1789] = 4;
Object [1790] = 5;
Object [1791] = 6;
Object [1792] = 19;
Object [1793] = 1;
Object [1794] = 2;
Object [1795] = 23;
Object [1796] = 14;
Object [1797] = 18;
Object [1798] = 18;
Object [1799] = 19;
Object [1800] = 8;
Object [1801] = 14;
Object [1802] = 7;
Object [1803] = 18;
Object [1804] = 0;
Object [1805] = 9;
Object [1806] = 11;
Object [1807] = 22;
Object [1808] = 2;
Object [1809] = 22;
Object [1810] = 15;
Object [1811] = 12;
Object [1812] = 5;
Object [1813] = 8;
Object [1814] = 23;
Object [1815] = 8;
Object [1816] = 3;
Object [1817] = 19;
Object [1818] = 6;
Object [1819] = 7;
Object [1820] = 17;
Object [1821] = 18;
Object [1822] = 16;
Object [1823] = 20;
Object [1824] = 25;
Object [1825] = 2;
Object [1826] = 9;
Object [1827] = 16;
Object [1828] = 6;
Object [1829] = 13;
Object [1830] = 18;
Object [1831] = 16;
Object [1832] = 15;
Object [1833] = 2;
Object [1834] = 15;
Object [1835] = 2;
Object [1836] = 5;
Object [1837] = 5;
Object [1838] = 12;
Object [1839] = 7;
Object [1840] = 20;
Object [1841] = 20;
Object [1842] = 1;
Object [1843] = 8;
Object [1844] = 14;
Object [1845] = 12;
Object [1846] = 15;
Object [1847] = 10;
Object [1848] = 19;
Object [1849] = 2;
Object [1850] = 6;
Object [1851] = 1;
Object [1852] = 16;
Object [1853] = 1;
Object [1854] = 24;
Object [1855] = 7;
Object [1856] = 25;
Object [1857] = 6;
Object [1858] = 15;
Object [1859] = 22;
Object [1860] = 4;
Object [1861] = 14;
Object [1862] = 6;
Object [1863] = 22;
Object [1864] = 14;
Object [1865] = 25;
Object [1866] = 9;
Object [1867] = 23;
Object [1868] = 24;
Object [1869] = 24;
Object [1870] = 9;
Object [1871] = 3;
Object [1872] = 5;
Object [1873] = 12;
Object [1874] = 18;
Object [1875] = 1;
Object [1876] = 2;
Object [1877] = 20;
Object [1878] = 18;
Object [1879] = 2;
Object [1880] = 22;
Object [1881] = 24;
Object [1882] = 12;
Object [1883] = 2;
Object [1884] = 23;
Object [1885] = 17;
Object [1886] = 23;
Object [1887] = 0;
Object [1888] = 18;
Object [1889] = 8;
Object [1890] = 18;
Object [1891] = 9;
Object [1892] = 18;
Object [1893] = 23;
Object [1894] = 19;
Object [1895] = 24;
Object [1896] = 2;
Object [1897] = 5;
Object [1898] = 17;
Object [1899] = 14;
Object [1900] = 2;
Object [1901] = 25;
Object [1902] = 3;
Object [1903] = 23;
Object [1904] = 15;
Object [1905] = 5;
Object [1906] = 21;
Object [1907] = 7;
Object [1908] = 18;
Object [1909] = 5;
Object [1910] = 8;
Object [1911] = 7;
Object [1912] = 24;
Object [1913] = 9;
Object [1914] = 17;
Object [1915] = 7;
Object [1916] = 19;
Object [1917] = 16;
Object [1918] = 16;
Object [1919] = 18;
Object [1920] = 19;
Object [1921] = 6;
Object [1922] = 9;
Object [1923] = 19;
Object [1924] = 10;
Object [1925] = 11;
Object [1926] = 24;
Object [1927] = 16;
Object [1928] = 23;
Object [1929] = 5;
Object [1930] = 14;
Object [1931] = 20;
Object [1932] = 20;
Object [1933] = 4;
Object [1934] = 19;
Object [1935] = 0;
Object [1936] = 19;
Object [1937] = 23;
Object [1938] = 2;
Object [1939] = 16;
Object [1940] = 19;
Object [1941] = 16;
Object [1942] = 8;
Object [1943] = 7;
Object [1944] = 14;
Object [1945] = 18;
Object [1946] = 15;
Object [1947] = 12;
Object [1948] = 20;
Object [1949] = 23;
Object [1950] = 25;
Object [1951] = 24;
Object [1952] = 22;
Object [1953] = 25;
Object [1954] = 19;
Object [1955] = 1;
Object [1956] = 11;
Object [1957] = 12;
Object [1958] = 6;
Object [1959] = 19;
Object [1960] = 25;
Object [1961] = 12;
Object [1962] = 0;
Object [1963] = 25;
Object [1964] = 0;
Object [1965] = 7;
Object [1966] = 23;
Object [1967] = 15;
Object [1968] = 11;
Object [1969] = 6;
Object [1970] = 16;
Object [1971] = 10;
Object [1972] = 11;
Object [1973] = 18;
Object [1974] = 6;
Object [1975] = 12;
Object [1976] = 22;
Object [1977] = 5;
Object [1978] = 2;
Object [1979] = 5;
Object [1980] = 10;
Object [1981] = 8;
Object [1982] = 12;
Object [1983] = 4;
Object [1984] = 15;
Object [1985] = 6;
Object [1986] = 20;
Object [1987] = 14;
Object [1988] = 19;
Object [1989] = 14;
Object [1990] = 24;
Object [1991] = 20;
Object [1992] = 23;
Object [1993] = 20;
Object [1994] = 25;
Object [1995] = 23;
Object [1996] = 23;
Object [1997] = 3;
Object [1998] = 17;
Object [1999] = 21;
Object [2000] = 20;
Object [2001] = 10;
Object [2002] = 2;
Object [2003] = 5;
Object [2004] = 15;
Object [2005] = 2;
Object [2006] = 23;
Object [2007] = 18;
Object [2008] = 23;
Object [2009] = 20;
Object [2010] = 24;
Object [2011] = 15;
Object [2012] = 9;
Object [2013] = 11;
Object [2014] = 23;
Object [2015] = 14;
Object [2016] = 11;
Object [2017] = 14;
Object [2018] = 18;
Object [2019] = 18;
Object [2020] = 0;
Object [2021] = 2;
Object [2022] = 15;
Object [2023] = 5;
Object [2024] = 2;
Object [2025] = 12;
Object [2026] = 25;
Object [2027] = 17;
Object [2028] = 18;
Object [2029] = 8;
Object [2030] = 23;
Object [2031] = 13;
Object [2032] = 22;
Object [2033] = 21;
Object [2034] = 20;
Object [2035] = 15;
Object [2036] = 18;
Object [2037] = 7;
Object [2038] = 4;
Object [2039] = 16;
Object [2040] = 23;
Object [2041] = 9;
Object [2042] = 18;
Object [2043] = 14;
Object [2044] = 11;
Object [2045] = 8;
Object [2046] = 20;
Object [2047] = 22;
Object [2048] = 6;
Object [2049] = 0;
Object [2050] = 24;
Object [2051] = 20;
Object [2052] = 15;
Object [2053] = 11;
Object [2054] = 19;
Object [2055] = 23;
Object [2056] = 21;
Object [2057] = 14;
Object [2058] = 14;
Object [2059] = 18;
Object [2060] = 10;
Object [2061] = 7;
Object [2062] = 19;
Object [2063] = 7;
Object [2064] = 6;
Object [2065] = 14;
Object [2066] = 15;
Object [2067] = 6;
Object [2068] = 14;
Object [2069] = 0;
Object [2070] = 20;
Object [2071] = 19;
Object [2072] = 15;
Object [2073] = 15;
Object [2074] = 18;
Object [2075] = 15;
Object [2076] = 7;
Object [2077] = 14;
Object [2078] = 4;
Object [2079] = 13;
Object [2080] = 18;
Object [2081] = 5;
Object [2082] = 2;
Object [2083] = 4;
Object [2084] = 6;
Object [2085] = 9;
Object [2086] = 23;
Object [2087] = 23;
Object [2088] = 6;
Object [2089] = 3;
Object [2090] = 14;
Object [2091] = 3;
Object [2092] = 7;
Object [2093] = 8;
Object [2094] = 1;
Object [2095] = 18;
Object [2096] = 15;
Object [2097] = 23;
Object [2098] = 18;
Object [2099] = 3;
Object [2100] = 5;
Object [2101] = 18;
Object [2102] = 0;
Object [2103] = 20;
Object [2104] = 5;
Object [2105] = 8;
Object [2106] = 18;
Object [2107] = 9;
Object [2108] = 11;
Object [2109] = 2;
Object [2110] = 23;
Object [2111] = 15;
Object [2112] = 20;
Object [2113] = 2;
Object [2114] = 19;
Object [2115] = 0;
Object [2116] = 15;
Object [2117] = 10;
Object [2118] = 7;
Object [2119] = 2;
Object [2120] = 20;
Object [2121] = 16;
Object [2122] = 23;
Object [2123] = 11;
Object [2124] = 23;
Object [2125] = 3;
Object [2126] = 4;
Object [2127] = 1;
Object [2128] = 23;
Object [2129] = 2;
Object [2130] = 5;
Object [2131] = 5;
Object [2132] = 20;
Object [2133] = 18;
Object [2134] = 19;
Object [2135] = 19;
Object [2136] = 11;
Object [2137] = 25;
Object [2138] = 23;
Object [2139] = 21;
Object [2140] = 10;
Object [2141] = 16;
Object [2142] = 14;
Object [2143] = 24;
Object [2144] = 10;
Object [2145] = 18;
Object [2146] = 24;
Object [2147] = 6;
Object [2148] = 0;
Object [2149] = 12;
Object [2150] = 5;
Object [2151] = 19;
Object [2152] = 9;
Object [2153] = 15;
Object [2154] = 0;
Object [2155] = 23;
Object [2156] = 17;
Object [2157] = 16;
Object [2158] = 2;
Object [2159] = 16;
Object [2160] = 22;
Object [2161] = 21;
Object [2162] = 5;
Object [2163] = 8;
Object [2164] = 7;
Object [2165] = 18;
Object [2166] = 18;
Object [2167] = 9;
Object [2168] = 23;
Object [2169] = 19;
Object [2170] = 10;
Object [2171] = 11;
Object [2172] = 23;
Object [2173] = 18;
Object [2174] = 22;
Object [2175] = 19;
Object [2176] = 10;
Object [2177] = 11;
Object [2178] = 14;
Object [2179] = 10;
Object [2180] = 9;
Object [2181] = 24;
Object [2182] = 14;
Object [2183] = 1;
Object [2184] = 15;
Object [2185] = 18;
Object [2186] = 14;
Object [2187] = 23;
Object [2188] = 8;
Object [2189] = 1;
Object [2190] = 8;
Object [2191] = 22;
Object [2192] = 5;
Object [2193] = 18;
Object [2194] = 1;
Object [2195] = 19;
Object [2196] = 2;
Object [2197] = 3;
Object [2198] = 18;
Object [2199] = 15;
Object [2200] = 4;
Object [2201] = 3;
Object [2202] = 4;
Object [2203] = 15;
Object [2204] = 9;
Object [2205] = 19;
Object [2206] = 5;
Object [2207] = 14;
Object [2208] = 3;
Object [2209] = 10;
Object [2210] = 18;
Object [2211] = 25;
Object [2212] = 24;
Object [2213] = 20;
Object [2214] = 15;
Object [2215] = 9;
Object [2216] = 19;
Object [2217] = 7;
Object [2218] = 6;
Object [2219] = 8;
Object [2220] = 14;
Object [2221] = 6;
Object [2222] = 5;
Object [2223] = 21;
Object [2224] = 12;
Object [2225] = 11;
Object [2226] = 23;
Object [2227] = 6;
Object [2228] = 16;
Object [2229] = 4;
Object [2230] = 9;
Object [2231] = 25;
Object [2232] = 4;
Object [2233] = 23;
Object [2234] = 18;
Object [2235] = 4;
Object [2236] = 1;
Object [2237] = 25;
Object [2238] = 23;
Object [2239] = 24;
Object [2240] = 10;
Object [2241] = 10;
Object [2242] = 7;
Object [2243] = 15;
Object [2244] = 19;
Object [2245] = 2;
Object [2246] = 14;
Object [2247] = 23;
Object [2248] = 17;
Object [2249] = 25;
Object [2250] = 25;
Object [2251] = 23;
Object [2252] = 14;
Object [2253] = 1;
Object [2254] = 4;
Object [2255] = 2;
Object [2256] = 11;
Object [2257] = 18;
Object [2258] = 5;
Object [2259] = 16;
Object [2260] = 2;
Object [2261] = 10;
Object [2262] = 23;
Object [2263] = 1;
Object [2264] = 25;
Object [2265] = 0;
Object [2266] = 2;
Object [2267] = 23;
Object [2268] = 19;
Object [2269] = 12;
Object [2270] = 1;
Object [2271] = 15;
Object [2272] = 0;
Object [2273] = 2;
Object [2274] = 1;
Object [2275] = 18;
Object [2276] = 14;
Object [2277] = 16;
Object [2278] = 14;
Object [2279] = 5;
Object [2280] = 11;
Object [2281] = 15;
Object [2282] = 8;
Object [2283] = 4;
Object [2284] = 24;
Object [2285] = 1;
Object [2286] = 5;
Object [2287] = 17;
Object [2288] = 1;
Object [2289] = 4;
Object [2290] = 19;
Object [2291] = 14;
Object [2292] = 15;
Object [2293] = 18;
Object [2294] = 18;
Object [2295] = 16;
Object [2296] = 9;
Object [2297] = 16;
Object [2298] = 9;
Object [2299] = 24;
Object [2300] = 25;
Object [2301] = 4;
Object [2302] = 18;
Object [2303] = 5;
Object [2304] = 3;
Object [2305] = 10;
Object [2306] = 20;
Object [2307] = 25;
Object [2308] = 20;
Object [2309] = 12;
Object [2310] = 14;
Object [2311] = 23;
Object [2312] = 9;
Object [2313] = 6;
Object [2314] = 9;
Object [2315] = 3;
Object [2316] = 21;
Object [2317] = 10;
Object [2318] = 6;
Object [2319] = 23;
Object [2320] = 7;
Object [2321] = 18;
Object [2322] = 19;
Object [2323] = 6;
Object [2324] = 18;
Object [2325] = 2;
Object [2326] = 12;
Object [2327] = 20;
Object [2328] = 6;
Object [2329] = 7;
Object [2330] = 24;
Object [2331] = 5;
Object [2332] = 18;
Object [2333] = 19;
Object [2334] = 2;
Object [2335] = 12;
Object [2336] = 19;
Object [2337] = 14;
Object [2338] = 19;
Object [2339] = 24;
Object [2340] = 0;
Object [2341] = 24;
Object [2342] = 23;
Object [2343] = 23;
Object [2344] = 3;
Object [2345] = 12;
Object [2346] = 20;
